ASIN Product_ID Product_Group Sales_Rank Estimated_Number_of_Sales Purchase_Price Buy_Box_Landed Low_New_Fba_Price Low_New_Mfn_Price Sell_Price Fulfillment_Subtotal Cost_Sub_Total Inbound_Shipping_Estimate Package_Weight Package_Height Package_Length Package_Width Package_Quantity Total_Offers New_FBA_Num_Offers New_MFN_Num_Offers Min Mult UM CA BWOT Class 
B01N6X5EXL 96069484202 Lawn_and_Garden 203631 5 10 12.99 12.99 20 12.99 3.38 5.33 0.12 0.3 2 12 7 1 1 1 0 2 1 EA EF SSF No 
B07DBQ4KHT 96069510949 Lawn_and_Garden 1540095 5 10 23.95 23.95 20 23.95 8.66 12.25 0.22 0.54 0.59 18.07 7.2 1 1 1 0 2 1 EA SF SSF No 
B07DBQ4VJK 96069489948 Lawn_and_Garden 1251114 5 10 26.02 26.02 25.95 26.02 3.53 7.43 0.2 0.5 0.87 17.8 7.32 6 2 1 1 2 1 EA SF SSF No 
B07DBQ5DLZ 96069490609 Lawn_and_Garden 719355 5 5 10 10 10 10 5.47 5.47 0.07 0.18 0.55 12.76 10.71 1 0 0 0 3 1 EA SF SSF No 
B07DBQ6J4Q 96069563631 Lawn_and_Garden 1067138 5 15 30 30 30 30 5.47 5.47 0.36 0.9 0.5 17 8 1 0 0 0 2 1 EA SF SSF No 
B07DBQ6LG8 96069490647 Lawn_&_Patio 76675 1 5 14.16 10 14 14.16 5.47 7.59 0 1 6 6 6 1 2 0 2 3 1 EA SF SSF No 
B07DBQ72BC 96069489993 Lawn_and_Garden 1557244 5 10 20.99 20 20.99 20.99 3.51 6.66 0.18 0.45 0.5 17 8 1 1 0 1 2 1 EA SF SSF No 
B07DBQ9T2N 96069469926 Lawn_and_Garden 1547306 5 5 11.99 11.99 11.99 11.99 2.54 4.34 0.07 0.18 0.75 13.19 10.2 1 3 2 1 3 1 EA SF SSF No 
B07DBQC4Q1 96069490579 Lawn_and_Garden 1521412 5 5 10 10 10 10 5.47 5.47 0 1 6 6 6 1 0 0 0 3 1 EA SF SSF No 
B07DBQDL5Q 96069510994 Lawn_and_Garden 1532238 5 10 23.95 23.95 27.68 23.95 3.52 7.11 0.19 0.48 0.98 16.06 6.81 1 2 1 1 2 1 EA SF SSF No 
B07DBQFGL1 96069510116 Lawn_&_Patio 76675 1 10 25.95 25.95 20 25.95 8.66 12.55 0.2 0.5 0.63 18.31 7.2 1 1 1 0 2 1 EA SF SSF No 
B07DBQGHXV 96069510475 Lawn_&_Patio 76675 1 10 17.95 22.95 17.94 17.95 3.53 6.22 0.2 0.51 0.91 17.91 7.28 1 5 1 4 2 1 EA SF SSF No 
B07DBQHF22 96069510307 Lawn_and_Garden 1045045 5 10 25.95 25.95 25.93 25.95 8.66 12.55 0.2 0.51 0.59 18.11 7.01 1 2 1 1 2 1 EA SF SSF No 
B07DBQHWYQ 96069490272 Lawn_&_Patio 76675 1 5 14.48 10 14.48 14.48 5.47 7.64 0 1 6 6 6 1 1 0 1 3 1 EA SF SSF No 
B07DBQMVQJ 96069469865 Lawn_&_Patio 76675 1 5 11.99 12.95 11.99 11.99 3.35 5.15 0.07 0.18 0.79 12.64 10.16 1 2 1 1 3 1 EA SF SSF No 
B07DBQPYQR 96069490654 Lawn_and_Garden 1162704 5 5 11.99 10 11.99 11.99 5.47 7.27 0 1 6 6 6 1 2 0 2 3 1 EA SF SSF No 
B07DBQQ8FW 96069490142 Lawn_&_Patio 76675 1 5 11.99 10 11.99 11.99 5.47 7.27 0 1 6 6 6 1 1 0 1 3 1 EA SF SSF No 
B07DBQWD9B 96069510659 Lawn_and_Garden 1345043 5 10 20.99 20.99 20.98 20.99 3.54 6.69 0.2 0.5 1.3 15.51 6.89 1 4 1 3 2 1 EA SF SSF No 
B06WLPY8Q8 96069484127 Lawn_and_Garden 1465298 5 10 15.99 20 15.99 15.99 5.47 7.87 0 1 6 6 6 1 1 0 1 2 1 EA EF SSF No 
B06WVG7M3L 96069484790 Lawn_and_Garden 173314 5 10 15.99 20 15.99 15.99 2.64 5.04 0.2 0.49 0.16 14.02 6.93 1 1 0 1 2 1 EA EF SSF No 
B06X94JSVT 96069563051 Lawn_&_Patio 76675 1 15 33 30 33 33 4.95 9.9 0.4 1 5 5 5 1 1 0 1 2 1 EA EF SSF No 
B06X9ZNT8T 96069563044 Lawn_and_Garden 820476 5 11 18.99 22 18.99 18.99 8.68 11.53 0.16 0.4 1.26 18.5 6.5 1 1 0 1 2 1 EA EF SSF No 
B06X9ZQTRZ 96069484813 Lawn_and_Garden 189434 5 10 12.99 12.99 20 12.99 3.51 5.46 0.19 0.47 0.63 15.43 6.97 1 1 1 0 2 1 EA EF SSF No 
B06XB8G3DV 96069483908 Lawn_and_Garden 176813 5 10 27.56 20 27.56 27.56 2.64 6.77 0.18 0.45 0.71 7.52 7.01 1 1 0 1 2 1 EA EF SSF No 
B06XBD2HJ2 96069483991 Lawn_and_Garden 1071290 5 10 20 20 20 20 5.47 5.47 0.2 0.5 0.8 13.5 6 1 0 0 0 2 1 EA EF SSF No 
B06XBWMYXT 96069574378 Home_Improvement 117519 14 21.5 72.98 72.98 43 72.98 7.31 18.26 1.28 3.2 7.9 14.5 8 1 1 2 0 2 2 EA GG SON Yes 
B06XC6W622 96069647379 Home 76675 1 5 11.14 10 11.13 11.14 3.51 5.18 0.25 0.63 1.5 7.36 6.57 1 3 0 3 4 4 EA GG SON No 
B06XC9BFCB 96069574385 Home_Improvement 387568 5 21.5 39.99 39.99 39.98 39.99 7.72 13.72 1.04 2.6 7.7 14.8 8.7 1 7 3 4 2 2 EA GG SON No 
B06XC9FZ1T 96069162315 Home 76675 1 9.5 22.95 19 22.95 22.95 9.09 12.53 0.26 0.65 1.5 20 8 1 1 0 1 2 2 EA ME SSD No 
B06XCCM714 96069574392 Home_Garden 575561 5 39 84.27 84.27 78 84.27 14.15 26.79 2.3 5.75 10.25 19 10.5 1 1 1 0 2 2 EA GG SON No 
B06XDZ6G69 96069484752 Lawn_and_Garden 882497 5 10 12.99 12.99 12.98 12.99 2.51 4.46 0.08 0.2 0.16 14.02 7.01 1 2 1 1 2 1 EA EF SSF No 
B06XF2Z3H7 96069484745 Lawn_and_Garden 1284497 5 10 12.99 12.99 12.99 12.99 3.52 5.47 0.19 0.47 0.91 16.46 6.89 1 2 1 1 2 1 EA EF SSF No 
B06XF36X5M 96069484912 Lawn_and_Garden 1404553 5 10 12.99 12.99 20 12.99 3.38 5.33 0.12 0.3 2 12 7 1 1 1 0 2 1 EA EF SSF No 
B06XF514SG 96069485261 Lawn_and_Garden 632696 5 10 20 20 20 20 5.47 5.47 0.19 0.48 0.79 15.55 6.85 1 0 0 0 2 1 EA EF SSF No 
B06XK4TXY5 96069101710 Lawn_and_Garden 818492 5 6.5 13.99 13.99 13.98 13.99 3.52 5.62 0.22 0.55 4.02 5.31 4.8 1 3 1 2 3 1 EA GG SON No 
B06XKJ3MCP 96069101680 Lawn_and_Garden 1170490 5 19.5 39 39 39 39 5.47 5.47 0.88 2.2 4.8 15.28 6.85 1 0 0 0 2 1 EA GG SON No 
B06XKMD42F 96069101826 Lawn_and_Garden 922835 5 9 18.99 18.99 18 18.99 3.34 6.19 0.14 0.35 2.52 5.51 5.12 1 1 1 0 2 1 EA GG SON No 
B06XKWKF82 96069130154 Lawn_and_Garden 767334 5 8.5 17 17 17 17 5.47 5.47 1.8 4.5 1.2 11.2 8.6 1 0 0 0 2 1 EA GG SON No 
B07B1N872W 96069605461 Lawn_and_Garden 197885 5 50 89 89 100 89 11.62 24.97 2.58 6.45 3 38 10 6 2 2 0 1 1 EA GG SON No 
B07B2ZFSJL 96069605911 Lawn_&_Patio 76675 1 40.5 100 100 81 100 9.54 24.54 1.52 3.8 3 24 7 6 1 1 0 1 1 EA ME SSD No 
B07B3C7FXK 96069606659 Lawn_and_Garden 361175 5 13 31.98 31.99 31.97 31.98 3.53 8.33 0.27 0.67 2.72 9.33 4.65 1 4 1 3 2 1 EA GG SON No 
B07B3D5G6M 96069602286 Lawn_and_Garden 152559 5 33.5 68.59 68.59 67 68.59 9.53 19.82 1.32 3.3 3 20.5 7.5 6 1 1 0 1 1 EA GG SON No 
B07B3GJPHN 96069606789 Lawn_&_Patio 76675 1 37 62 62 89.26 62 9.97 19.27 1.73 4.33 3 24.5 9.5 6 2 1 1 1 1 EA GG SON No 
B07B3SWTRD 96069606642 Home 76675 1 13 29.99 33.99 29.98 29.99 3.53 8.03 0.26 0.66 2.72 9.21 4.61 1 5 2 3 2 1 EA GG SON No 
B07B3VMWRL 96069105930 Home_Improvement 2276336 5 10 20 20 20 20 5.47 5.47 0.1 0.25 4.3 4.8 4.3 1 0 0 0 3 1 EA GG SON No 
B07B3XZNFK 96069610304 Lawn_and_Garden 973805 5 4.5 11.75 11.75 9 11.75 3.32 5.08 0.08 0.2 1.4 4.5 3.1 6 1 1 0 3 1 EA GG SON No 
B07B3YDJWN 96069610359 Lawn_and_Garden 1065288 5 7.5 13.78 13.78 15 13.78 3.34 5.41 0.11 0.27 1.61 6.73 6.69 6 1 1 0 2 1 EA GG SON No 
B07B3YFYSP 96069626992 Lawn_and_Garden 486773 5 8.5 17 17 17 17 5.47 5.47 0.14 0.35 1.7 7.4 6.9 1 0 0 0 2 1 EA GG SON No 
B07B3YRJSQ 96069610311 Lawn_and_Garden 1586624 5 4.5 9 9 9 9 5.47 5.47 0.08 0.2 1.3 5 4.7 1 0 0 0 3 1 EA GG SON No 
B07B3ZJ1V7 96069610380 Lawn_and_Garden 434762 5 6.5 13 13 13 13 5.47 5.47 0.08 0.2 1.3 6.5 4.7 1 0 0 0 2 1 EA GG SON No 
B07B48LN1T 96069100607 Home 76675 1 7.5 16.34 16.34 15 16.34 5.04 7.49 0.38 0.95 2.8 12.87 9.88 6 1 1 0 2 2 EA GG SON No 
B06XV7K439 96069174233 Home 76675 1 11.5 25.19 25.19 23 25.19 6.61 10.39 2.16 5.4 3.5 7.2 5.4 1 1 1 0 2 1 EA GG SON No 
B06XV8KK12 96069186847 Home 76675 1 17 39.99 34 39.98 39.99 5.47 11.47 0 1 5 5 5 1 3 0 3 2 1 EA GG SON No 
B06XVB7XF9 96069186854 Home 76675 1 17 41.57 41.57 39.98 41.57 4.99 11.23 0.54 1.35 3.6 9.1 7.1 1 3 1 2 2 1 EA GG SON No 
B06XVC7DT3 96069141679 Home 76675 1 11 27.99 22 27.98 27.99 5.47 9.67 0 1 5 5 5 1 2 0 2 2 2 EA GG SON No 
B06Y51ZJ17 96069654162 Furniture 76675 1 17.5 11.69 11.69 34.95 11.69 6 7.75 0.92 2.3 3.19 12.6 12.52 1 5 4 1 2 1 EA GG SON No 
B06Y57J4KK 96069654889 Lawn_and_Garden 1038345 5 3.5 7 7 7 7 5.47 5.47 0.11 0.28 1.69 4.96 4.72 1 0 0 0 4 4 EA GG SON No 
B06ZY84YCB 96069223573 Kitchen 1891258 5 5.5 11 11 11 11 5.47 5.47 0.46 1.15 3.9 6.1 5.51 1 0 0 0 4 4 EA HE SUS No 
B071DH54ZF 96069223511 Lawn_and_Garden 129356 5 5.5 14.5 14.5 11 14.5 4.95 7.13 0.44 1.1 3.82 5.98 5.59 6 3 3 0 4 4 EA HE SUS No 
B071G8P4TP 96069631170 Lawn_and_Garden 1343849 5 10 20 20 20 20 5.47 5.47 0.33 0.82 5.67 5.71 5.67 1 0 0 0 3 3 EA GG SON No 
B071GJ7676 96069177289 Home_Garden 1578751 5 2 12.99 4 12.99 12.99 3.33 5.28 0.08 0.19 1.22 7.87 5.12 6 1 0 1 4 4 EA GG SON No 
B071JKVYHJ 96069486619 Lawn_and_Garden 939488 5 10 12.99 12.99 12.94 12.99 2.64 4.59 0.2 0.5 0.25 14 6.62 1 5 1 4 2 1 EA SF SSF No 
B071KLVK6Y 96069486732 Lawn_and_Garden 810414 5 10 12.97 12.97 12.96 12.97 3.5 5.45 0.2 0.5 0.8 13 6 1 3 2 1 2 1 EA SF SSF No 
B071NZVZL7 96069466727 Lawn_and_Garden 1746117 5 5 11.17 12.95 11.17 11.17 3.34 5.02 0.07 0.17 0.91 13.35 5.24 1 2 1 1 3 1 EA SF SSF No 
B071Z42G7D 96069724186 Kitchen 750041 5 5.25 14.75 14.75 18.99 14.75 4.92 7.13 0.41 1.03 2.2 5.67 4.21 1 4 3 1 1 1 EA HE SUS No 
B071Z447CZ 96069654186 Lawn_and_Garden 76747 30 11 32.99 22 41.07 32.99 5.87 10.82 1.18 2.95 1.5 10.9 10.6 1 1 0 1 2 1 EA GG SON No 
B0722Z5W15 96069723141 Kitchen 920169 5 5.25 13.61 13.61 10.5 13.61 4.92 6.96 0.42 1.04 2.13 5.79 4.25 6 1 1 0 1 1 EA HE SUS No 
B07285WJ8H 96069721147 Kitchen 343249 5 5.25 14.49 14.49 10.5 14.49 4.91 7.08 0.4 1 1.5 5.2 4.2 1 2 2 0 1 1 EA HE SUS No 
B07285Z88T 96069724780 Kitchen 655128 5 5.25 10.5 10.5 10.5 10.5 5.47 5.47 0.44 1.1 1.5 5.2 4 1 0 0 0 1 1 EA HE SUS No 
B0728HRS8G 96069627012 Lawn_and_Garden 169844 5 8.5 15.53 15.53 17 15.53 5.53 7.86 0.68 1.7 2.75 14.65 6.95 1 2 2 0 2 1 EA GG SON No 
B072JX4S8B 96069486855 Lawn_&_Patio 76675 1 10 12.99 12.99 12.99 12.99 3.51 5.46 0.18 0.45 0.5 17 8 1 3 2 1 2 1 EA SF SSF No 
B072KGNMDN 96069104735 Home 76675 1 6 5.87 5.87 12 5.87 3.53 4.41 0.28 0.71 4.8 5.47 5.2 1 1 1 0 3 1 EA ME SSD No 
B072LNWTQ2 96069553038 Lawn_and_Garden 1039266 5 7.5 15.99 15 15.99 15.99 9.44 11.84 0.08 0.2 0.51 20.2 12.6 1 1 0 1 3 1 EA EF SSF No 
B07DCM9N1H 96069442622 Home_Garden 8567978 5 9.5 15.99 19 15.99 15.99 2.63 5.03 0.2 0.5 6 6 6 1 1 0 1 3 1 EA SF SSF No 
B07DCMDPZF 96069490807 Lawn_&_Patio 76675 1 6.5 17.95 17.95 20.53 17.95 3.35 6.04 0.07 0.18 0.79 12.64 10.35 1 2 1 1 3 1 EA SF SSF No 
B07DCMPWJY 96069442639 Home_Garden 6803398 5 9.5 15.99 19 15.99 15.99 3.53 5.93 0.2 0.5 5 5 5 1 1 0 1 3 1 EA SF SSF No 
B07DJSPJ2W 96069491095 Lawn_&_Patio 76675 1 5 12.49 10 12.49 12.49 2.5 4.37 0.08 0.21 6 6 6 1 1 0 1 2 1 EA SF SSF No 
B07DJV7ZGH 96069510260 Lawn_and_Garden 1140055 5 10 24.99 24.99 20 24.99 3.52 7.27 0.2 0.51 0.79 17.95 7.2 1 1 1 0 2 1 EA SF SSF No 
B07DJVDKQL 96069491156 Lawn_&_Patio 76675 1 5 11.99 10 11.99 11.99 2.5 4.3 0.08 0.21 6 6 6 1 2 0 2 2 1 EA SF SSF No 
B07DJX89XY 96069491163 Lawn_&_Patio 76675 1 5 11.99 10 11.99 11.99 2.5 4.3 0.08 0.21 6 6 6 1 2 0 2 2 1 EA SF SSF No 
B07DJXLTXK 96069510529 Lawn_and_Garden 1113804 5 10 20 20 20 20 5.47 5.47 0.22 0.54 6 6 6 1 0 0 0 2 1 EA SF SSF No 
B07DJY5FZZ 96069491118 Lawn_&_Patio 76675 1 5 11.99 10 11.98 11.99 2.5 4.3 0.08 0.21 6 6 6 1 3 0 3 2 1 EA SF SSF No 
B07DJYCF72 96069510710 Lawn_&_Patio 76675 1 10 18.15 20 18.14 18.15 2.63 5.35 0.22 0.54 6 6 6 1 2 0 2 2 1 EA SF SSF No 
B07DK17L94 96069510246 Lawn_&_Patio 76675 1 10 18.18 20 18.17 18.18 2.63 5.36 0.22 0.54 6 6 6 1 4 0 4 2 1 EA SF SSF No 
B07DK2RY2X 96069491170 Lawn_and_Garden 1302776 5 5 11.99 24.99 11.99 11.99 3.36 5.16 0.07 0.17 1.1 12.72 9.49 1 3 1 2 2 1 EA SF SSF No 
B07DK38JBC 96069491125 Lawn_&_Patio 76675 1 5 11.99 10 11.98 11.99 2.5 4.3 0.08 0.21 6 6 6 1 3 0 3 2 1 EA SF SSF No 
B00DYSLYPK 96069607588 Home_Garden 5066043 5 8.5 19.48 17 19.29 19.48 8.67 11.59 0.34 0.85 1.75 35 1.75 1 2 0 2 12 12 EA EF SSF No 
B00FI6O6OM 96069456384 Lawn_and_Garden 281554 5 5 10 10 10 10 5.47 5.47 0.04 0.1 0.3 13 9 1 0 0 0 3 1 EA EF SSF No 
B00FM8CRRO 96069629078 Lawn_and_Garden 107021 5 22 42 42 47.98 42 5.52 11.82 0.7 1.75 2.52 14.49 7.01 1 4 1 3 1 1 EA GG SON No 
B00FM8D4PS 96069603283 Lawn_and_Garden 50130 30 58.5 117 117 117 117 5.47 5.47 3.08 7.7 4 32 10.5 1 0 0 0 1 1 EA GG SON No 
B00FM8D8NG 96069626114 Lawn_and_Garden 1371691 5 5 41.66 10 41.66 41.66 4.98 11.23 0.36 0.9 4.8 6.9 6.2 6 1 0 1 3 3 EA GG SON No 
B00FM8DM28 96069624134 Lawn_and_Garden 52253 30 7 6.32 6.32 6.8 6.32 3.5 4.45 0.18 0.45 1.6 6 5.9 1 4 3 1 2 1 EA ME SSD No 
B00FM8DOFI 96069602217 Lawn_and_Garden 258610 5 33.5 64.99 64.99 64.99 64.99 9.54 19.29 1.4 3.5 3.2 20.8 7.8 1 5 2 3 1 1 EA GG SON No 
B00FM8DOX0 96069602224 Lawn_and_Garden 258610 5 33.5 67 65.04 69.29 65.04 9.94 19.7 1.34 3.35 3.31 20.71 8.31 1 5 3 2 1 1 EA GG SON No 
B00FM8DRNW 96069630098 Lawn_and_Garden 1499066 5 6.5 13 13 13 13 5.47 5.47 1.4 3.5 1 1 1 1 0 0 0 4 4 EA GG SON No 
B00FM8E4A2 96069615897 Lawn_and_Garden 608310 5 8.5 12.81 12.81 28.59 12.81 3.51 5.43 0.16 0.4 1.6 7.9 6.8 1 3 2 1 2 1 EA GG SON No 
B00FMBHV90 96069182832 Home_Garden 2897377 5 11 23.99 23.99 22 23.99 3.53 7.13 0.24 0.6 3.5 7.2 5 1 1 1 0 2 1 EA GG SON No 
B00FMBHWQM 96069182856 Home_Garden 2541427 5 11 16.99 22 16.99 16.99 3.53 6.08 0.3 0.75 3.5 7.1 5 1 2 0 2 2 1 EA GG SON No 
B00FP1STI4 96069222545 Kitchen 886972 5 9 18 18 18 18 5.47 5.47 0.5 1.25 4.1 10 4.6 1 0 0 0 4 4 EA ME SSD No 
B00GMLLSBQ 96069639701 Lawn_and_Garden 199353 5 11 24.99 34.97 22 34.97 5.55 10.8 0.62 1.55 4.6 11.3 6.5 1 1 2 0 2 1 EA GG SON Yes 
B074NDK5H8 96069486725 Lawn_and_Garden 856572 5 10 12.99 12.99 12.98 12.99 3.53 5.48 0.2 0.49 1.02 15.39 7.2 1 6 1 5 2 1 EA SF SSF No 
B074P18HNN 96069467403 Lawn_and_Garden 799178 5 5 11.99 10 11.99 11.99 3.36 5.16 0.07 0.18 1.02 13.03 10.2 1 2 0 2 3 1 EA SF SSF No 
B074P2VHGK 96069467168 Home 76675 1 5 11.17 10 11.17 11.17 2.5 4.18 0.08 0.21 6 6 6 1 1 0 1 3 1 EA SF SSF No 
B074P6KKGL 96069486695 Lawn_and_Garden 520958 5 10 10.89 10.89 13.99 10.89 3.53 5.16 0.19 0.48 1.22 15.51 6.85 1 5 4 1 2 1 EA SF SSF No 
B074P6PJ8J 96069486473 Lawn_and_Garden 91874 30 10 17.99 20 17.99 17.99 2.63 5.33 0.2 0.5 6 6 6 1 2 0 2 2 1 EA EF SSF No 
B074P6WS1D 96069487821 Lawn_and_Garden 636604 5 10 11.47 13.97 10 11.47 2.64 4.36 0.22 0.55 0.3 13.9 7.1 1 6 1 5 2 1 EA SF SSF No 
B074P7J7P7 96069487043 Lawn_and_Garden 916308 5 10 16.28 16.28 15.98 16.28 3.53 5.97 0.2 0.5 1.3 14.96 6.89 1 7 1 6 2 1 EA SF SSF No 
B074P7TQMD 96069486657 Lawn_and_Garden 473048 5 10 12.99 12.99 12.99 12.99 3.51 5.46 0.19 0.47 0.75 15.83 6.85 1 2 1 1 2 1 EA SF SSF No 
B074P7TR73 96069486626 Lawn_and_Garden 722243 5 10 20 20 20 20 5.47 5.47 0.2 0.5 0.5 10 6 1 0 0 0 2 1 EA SF SSF No 
B074PCC6N6 96069467809 Lawn_and_Garden 183881 5 5 10 10 10 10 5.47 5.47 0.08 0.2 0.1 12 9.5 1 0 0 0 3 1 EA EF SSF No 
B074PCH88T 96069467823 Lawn_and_Garden 940717 5 5 11.17 10 11.17 11.17 9.82 11.5 0.06 0.15 0.5 21.5 13.5 1 2 0 2 3 1 EA SF SSF No 
B074PD8TTZ 96069467045 Lawn_and_Garden 1578257 5 5 24.99 24.99 10 24.99 3.36 7.11 0.07 0.18 0.87 13.11 10.39 1 1 1 0 3 1 EA SF SSF No 
B074PSGW9W 96069574422 Home_Garden 1214658 5 15 30 30 30 30 5.47 5.47 0.48 1.2 6 13.5 6.1 1 0 0 0 2 1 EA GG SON No 
B074PSNLWF 96069575320 Home_Garden 533071 5 19.5 32.71 32.71 33.77 32.71 6.85 11.76 0.88 2.2 7.1 14.2 7.1 1 6 3 3 2 2 EA GG SON No 
B074PV16FL 96069575337 Home 76675 1 19.5 35.95 35.95 35.94 35.95 5.99 11.38 0.85 2.13 6 13.5 6 1 5 1 4 2 2 EA GG SON No 
B074PYQ8J3 96069466826 Lawn_&_Patio 76675 1 5 19.55 10 19.55 19.55 2.5 5.43 0.08 0.21 6 6 6 1 1 0 1 3 1 EA EF SSF No 
B074QSRTYS 96069486947 Lawn_and_Garden 456558 5 10 20 20 20 20 5.47 5.47 0.2 0.5 0.5 12 7 1 0 0 0 2 1 EA SF SSF No 
B074QTKNCS 96069466697 Lawn_and_Garden 767424 5 5 11.07 11.07 11.15 11.07 3.35 5.01 0.07 0.17 0.83 12.99 9.37 1 4 2 2 3 1 EA SF SSF No 
B074QWB9PR 96069466581 Lawn_and_Garden 1209264 5 5 8.99 10 8.99 8.99 2.5 3.85 0.08 0.21 6 6 6 1 1 0 1 3 1 EA SF SSF No 
B074QWJ6K4 96069466741 Lawn_and_Garden 782289 5 5 10 10 10 10 5.47 5.47 0.06 0.15 0.5 21.5 13.5 1 0 0 0 3 1 EA EF SSF No 
B074SJYJN8 96069467410 Lawn_and_Garden 822509 5 5 10 10 10 10 5.47 5.47 0.08 0.21 6 6 6 1 0 0 0 3 1 EA SF SSF No 
B074SK49K4 96069487654 Lawn_and_Garden 670953 5 10 20 20 20 20 5.47 5.47 0.19 0.47 0.79 15.79 6.97 1 0 0 0 2 1 EA SF SSF No 
B00IK48DIE 96069128649 Kitchen 890429 5 15 11.43 11.43 11.43 11.43 4.93 6.64 0.46 1.15 1.2 12.7 5.3 6 3 2 1 2 1 EA GG SON No 
B00IK48FKK 96069009511 Kitchen 1525084 5 15 30.99 30.99 30 30.99 4.95 9.6 0.4 1 2.4 8.8 5.4 1 1 1 0 2 1 EA GG SON No 
B00IK84FLY 96069583714 Home 76675 1 4.5 14.99 9 14.99 14.99 3.5 5.75 0.16 0.39 2.6 6.3 3.4 6 1 0 1 3 1 EA ME SSD No 
B00IK84GDQ 96069583721 Home 76675 1 4.5 9.99 9.99 9 9.99 3.5 5 0.2 0.5 2.5 6.4 3.5 6 1 1 0 3 1 EA ME SSD No 
B00IK854LE 96069195481 Home 76675 1 16.5 38.98 33 38.98 38.98 10.28 16.13 0.32 0.8 1.2 29.3 12.7 6 1 0 1 2 2 EA ME SSD No 
B00IK859AU 96069195474 Home 76675 1 13.5 31.99 27 31.99 31.99 3.61 8.41 0.28 0.7 1.4 17.1 13.2 6 1 0 1 2 2 EA ME SSD No 
B00IK85RRK 96069001195 Kitchen 2728328 5 24 48.99 48.99 50.99 48.99 5.53 12.88 0.78 1.95 2.8 10.2 9.6 1 2 1 1 2 1 EA GG SON No 
B00IK860RQ 96069009795 Home_Garden 10813531 5 15.5 31.99 31.99 34.99 31.99 4.91 9.71 0.45 1.12 0.2 9.7 8 1 2 1 1 2 1 EA GG SON No 
B00IK86FC6 96069634478 Lawn_and_Garden 979055 5 22 44 44 44 44 5.47 5.47 0.92 2.3 3.7 12.8 9.2 1 0 0 0 2 1 EA ME SSD No 
B00IO3SSLS 96069629788 Lawn_and_Garden 446227 5 13 32.79 26 32.78 32.79 12.03 16.95 0.78 1.96 5.1 19 13.1 1 3 0 3 2 1 EA GG SON No 
B00IXHCCHQ 96069222682 Beauty 1679357 5 5 13.45 10 13.45 13.45 11.19 13.21 2.04 5.1 8.5 12.1 9.6 1 1 0 1 6 6 EA ME SSD No 
B00IXHCD6G 96069222668 Kitchen 936936 5 5 10 10 10 10 5.47 5.47 0.3 0.75 4 8.9 4 1 0 0 0 6 6 EA ME SSD No 
B00IXHCIRU 96069222736 Kitchen 904645 5 5 10 10 10 10 5.47 5.47 0.3 0.75 4 9 4 1 0 0 0 6 6 EA ME SSD No 
B00NE68IYW 96069222224 Toy 76675 1 6 43.93 12 29.99 43.93 8.89 15.48 4.4 11 3.5 9.5 3.5 10 3 0 3 12 12 EA ME SSD No 
B00O5CH9VW 96069134916 Home 76675 1 10 18.81 18.81 22.82 18.81 5.52 8.34 0.61 1.52 1.8 14.1 10 1 2 1 1 2 1 EA GG SON No 
B07B54DLYM 96069628095 Home 76675 1 11.5 19.33 19.33 23 19.33 4.94 7.84 0.61 1.53 3.31 9.61 3.35 1 2 2 0 2 1 EA GG SON No 
B07B5R4ZWS 96069129073 Home_Garden 583657 5 10.5 9.93 9.93 21 9.93 5.98 7.47 0.56 1.4 4 12.5 9 6 4 4 0 3 1 EA GG SON No 
B07B5VDCJC 96069187165 Home 76675 1 15 29.03 29.03 30 29.03 4.99 9.34 0.57 1.43 3.54 9.33 7.17 6 1 1 0 2 1 EA GG SON No 
B07B5WFZP2 96069104896 Home_Garden 2533830 5 5.5 11 11 11 11 5.47 5.47 0.31 0.77 4.69 8.11 5.24 1 0 0 0 4 4 EA GG SON No 
B07B5WJJ1K 96069154112 Home_Garden 1020394 5 4.5 14.99 14.99 9 14.99 3.35 5.6 0.12 0.3 4 5.3 4.2 6 2 2 0 3 1 EA GG SON No 
B07B5XC8F2 96069187233 Home_Garden 6673822 5 15 35 35 30 35 4.99 10.24 0.58 1.44 3.54 9.33 7.2 6 1 1 0 2 1 EA GG SON No 
B07B5XD3F8 96069104902 Home_Garden 2449449 5 5.5 11 11 11 11 5.47 5.47 0.27 0.67 4.76 10.75 7.28 1 0 0 0 4 4 EA GG SON No 
B07B5XRLB8 96069104872 Home_Garden 3064284 5 5.5 13.34 13.34 11 13.34 5.02 7.02 0.32 0.81 5.43 8.46 6.81 6 1 1 0 4 4 EA GG SON No 
B07B5ZZGMC 96069168034 Home 76675 1 5 11.72 11.72 10 11.72 4.92 6.68 0.4 1 1 12 5 6 1 1 0 4 4 EA GG SON No 
B07B5ZZLGQ 96069187332 Fashion 9011779 5 9 22.15 22.15 18 22.15 3.52 6.84 0.24 0.6 3.62 5.28 4.72 6 1 1 0 2 1 EA GG SON No 
B07B61FLMD 96069187141 Home 76675 1 15 29.03 29.03 30 29.03 4.95 9.3 0.4 1 2.75 8 6 6 1 1 0 2 1 EA GG SON No 
B07B61FP9J 96069168089 Home_Garden 911919 5 5 10 10 10 10 5.47 5.47 0.4 1 1 12 5 1 0 0 0 4 4 EA GG SON No 
B07B62V9TQ 96069187226 Home 76675 1 15 23.16 23.16 30 23.16 5 8.47 0.58 1.44 3.54 9.29 7.24 6 2 2 0 2 1 EA GG SON No 
